KeyFamilyId,KeyFamilyName
AEO2012_CH6_FIG22,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 22: Rural youth working in agriculture are the poorest group of working youth, youth in rural non-farm activities are only slightly poorer than urban youth')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Graphique 22 : Les jeunes qui vivent en zone rurale et travaillent dans l’agriculture sont la catégorie de jeunes travailleurs la plus pauvre, et le taux de pauvreté des jeunes qui vivent en zone rurale et ont une activité non agricole n’est que légèremen')])]"
AEO2012_CH6_FIG23,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 23: Labour market challenges faced by youth')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Graphique 23 : Difficultés rencontrées par les jeunes sur le marché du travail')])]"
AEO2012_CH6_FIG30,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 30: Lack of skills versus skills mismatching')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Graphique 30 : Manque de qualifications ou inadéquation des qualifications ?')])]"
AEO2012_CH6_FIG32,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 32: Firms offering training to its employees in Africa and the world')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Graphique 32 : Entreprises proposant une formation à ses employés en Afrique et dans le monde')])]"
AEO2012_CH6_FIG33,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 33: Employers’ expectations are a challenge for youth entering the job market')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Graphique 33 : Les attentes des employeurs font obstacle à l’entrée des jeunes sur le marché du travail')])]"
AEO2012_CH6_FIG34,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 34: Self-reported reasons for not working among unemployed and discouraged youth')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Graphique 34 : Raisons avancées par les jeunes sans emploi ou découragés pour justifier qu'ils ne travaillent pas"")])]"
AEO2012_CH6_FIG35,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 35: Where do you want to work, assuming equal pay and benefits?')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Graphique 35 : À rémunération et avantages sociaux égaux, où préféreiez-vous travailler ?')])]"
AEO2012_CH6_FIG36,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 36: Unemployed and discouraged youth with plans for a business by country income group')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Graphique 36 : Jeunes chômeurs et jeunes découragés prévoyant de créer leur entreprise, par catégorie de pays')])]"
AEO2012_CH6_FIG37,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 37: AEO country experts’ rating of labour regulations as obstacles to youth')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Graphique 37 : Classement par les experts-pays des PEA des obstacles à l'emploi des jeunes dans la réglementation"")])]"
AEO2012_CH6_FIG38,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 38: Initiatives targeting youth employment')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Graphique 38 : Initiatives ciblant l'emploi des jeunes"")])]"
AEO2012_CH6_FIG39,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Annex I Figure 39: Education levels among 15-24 year old Africans')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Annexe I Figure 39 : Niveau d'études des Africains de 15 à 24 ans"")])]"
AEO2012_CH6_FIG40,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Annex I Figure 40: African youth in urban and rural areas by country income')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Annexe I Figure 40 : Jeunes africains vivant en milieu urbain ou rural, par catégorie de pays')])]"
AEO2012_CH6_BOX6,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Box 6: Rural vs. Agricultural population in Nigeria (1980-2010, in thousands)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Encadré 6 : Dynamique de peuplement et création d'emplois dans les zones rurales au Nigeria (1980-2010, en milliers)"")])]"
AEO2012_CH6_BOX9,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Box 9: Secondary and tertiary enrolment ratios, by world region')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Encadré 9 : Taux d'inscription dans l'enseignement secondaire et tertiaire, par région du monde"")])]"
GIDDB2012,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gender, Institutions and Development Database 2012 (GID-DB)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Égalité Femme-Homme, Institutions et Developpement 2012')])]"
CPA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Country Programmable Aid (CPA)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Aide programmable par pays (APP)')])]"
HOURSPOV,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Hours of work needed to escape poverty for workless families')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Heures de travail nécessaires pour sortir de la pauvreté pour les familles sans travail')])]"
FFS_AUT,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - AUT')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - AUT')])]"
TABLE1_AEO2012,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Table 1: Macroeconomic Indicators 2012')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tableau 1 : Indicateurs macro-économiques 2012')])]"
PAG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Pensions at a Glance')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Panorama des pensions')])]"
TOURISM_INBOUND,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Inbound tourism')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tourisme récepteur')])]"
BUILT_UP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Built-up area and built-up area change in countries and regions')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Zone bâtie et changement de zone bâtie dans les régions métropolitaines')])]"
G_TYPE_AMOUNTS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Intergovernmental Grants by Type')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Intergovernmental Grants by Type')])]"
AEO2012_CH1_FIG1,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 1.1: Africa Assessment of current Economic Situation and Expectations for the next six months')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 1.1 : Situation économique actuelle en Afrique')])]"
AEO2012_CH1_FIG2,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 1.2: Africa´s Economic Growth (%)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 1.2 : Croissance économique en Afrique')])]"
AEO2012_CH1_FIG3,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 1.3: World Economic growth')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 1.3 : Croissance économique mondiale')])]"
AEO2012_CH1_FIG4,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 1.4: Growth of GDP by countries (%)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 1.4 : Croissance du PIB par pays (%)')])]"
AEO2012_CH1_FIG5,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 1.5: Oil price and Gold price')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 1.5 : Cours des matières premières')])]"
AEO2012_CH1_FIG6,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 1.6: Export prices of agricultural products')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 1.6 : Prix à l’exportation des produits agricoles')])]"
AEO2012_CH1_FIG8,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 1.8: Current accounts and fiscal balances in oil-exporting countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 1.8 : Compte courant et solde budgétaire dans les pays exportateurs de pétrole')])]"
AEO2012_CH1_FIG9,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 1.9: Current accounts and fiscal balances in oil-importing countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 1.9 : Compte courant et solde budgétaire dans les pays importateurs de pétrole')])]"
AEO2012_CH2_TAB1,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Table 2.1: Summary of external financial flows and tax receipts in Africa (2000-12)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Tableau 2.1 : Apports financiers extérieurs et recettes fiscales en Afrique (2000-12)')])]"
AEO2012_CH2_FIG3A,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.3a: FDI to Sub-Saharan Africa recovered, while North Africa suffered (FDI to Northern Africa vs Sub-Saharan Africa)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.3a : Rebond des IDE vers l’Afrique subsaharienne, déclin des IDE destinés à l’Afrique du Nord (IDE vers l’Afrique du Nord par rapport à l’Afrique subsaharienne)')])]"
AEO2012_CH2_FIG1A,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.1a: Domestic and external financial resources (USD billion, 2010)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.1a : Ressources financières intérieures et extérieures (milliards USD, 2010)')])]"
AEO2012_CH2_FIG2,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.2: FDI overtook ODA in 2005, but is below its 2008 peak')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.2 : Les IDE ont supplanté l’APD en 2005 sans renouer avec leur record de 2008')])]"
AEO2012_CH2_FIG1B,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.1b: Domestic and external financial resources (% GDP, 2010)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.1b : Ressources financières intérieures et extérieures (% PIB, 2010)')])]"
AEO2012_CH2_FIG3B,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.3b: FDI to Sub-Saharan Africa recovered, while North Africa suffered (FDI to sub-saharan Africa: oil-exporters vs oil-importers)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.3b : Rebond des IDE vers l’Afrique subsaharienne, déclin des IDE destinés à l’Afrique du Nord (IDE vers l’Afrique subsaharienne : pays exportateurs de pétrole/pays importateurs)')])]"
AEO2012_CH2_FIG4,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.4: Oil-importing countries attracted more FDI as a share of GDP than oil-exporting countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.4 : Les pays importateurs de pétrole ont attiré davantage d’IDE en part du PIB que les pays exportateurs')])]"
AEO2012_CH2_FIG5A,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.5a: African FDI outflows mainly go from resource-rich countries to OECD nations (% of GDP)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.5a : Les flux sortants d’IDE africains viennent essentiellement de pays riches en ressources et concernent les pays de l’OCDE (% du PIB)')])]"
AEO2012_CH2_FIG5B,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.5b: African FDI outflows mainly go from resource-rich countries to OECD nations (USD billion)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.5b : Les flux sortants d’IDE africains viennent essentiellement de pays riches en ressources et concernent les pays de l’OCDE (Milliards USD)')])]"
AEO2012_CH2_FIG6,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.6: Portfolio investments compared to FDI in Africa (2000-11)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.6 : Investissements de portefeuille par rapport aux IDE en Afrique (2000-11)')])]"
AEO2012_CH2_FIG7,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.7: Remittance flows per African subregion')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.7 : Transferts des migrants en Afrique, par sous-région')])]"
AEO2012_CH2_FIG8,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.8: ODA levels to Africa have maintained levels through the international crisis')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.8 : Les flux d’APD vers l’Afrique ont conservé leurs niveaux tout au long de la crise internationale')])]"
AEO2012_CH2_FIG9,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.9: Tax revenues in Africa represent an increasing share of GDP during the last decade')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.9 : Les recettes fiscales en Afrique représentent une part grandissante du PIB depuis dix ans')])]"
AEO2012_CH2_FIG10,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 2.10: The increase in tax revenue is mainly driven by taxes on natural resources')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 2.10 : L’augmentation des recettes fiscales est principalement due aux taxes sur les ressources naturelles')])]"
AEO2012_CH5_TAB3,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Table 5.3: Corruption perception index by transparency international 2010-2012')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Tableau 5.3 : L’indice de perception de la corruption pour 2010-2011')])]"
AEO2012_CH5_FIG1,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 5.1: Public protests, civil violence and food price indices')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 5.1 : Indices des protestations et des violences civiles et indice des prix alimentaires')])]"
AEO2012_CH5_FIG2,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figure 5.2: Political Hardening Index 1996-2011 (base year 1996 = 100)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figure 5.2 : Indice de durcissement du régime au pouvoir, 1996-2011')])]"
BLI2014,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Better Life Index - Edition 2014')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateur du vivre mieux - édition 2014')])]"
NAAG_2014,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'National Accounts at a Glance - 2014')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Panorama des comptes nationaux - 2014')])]"
PT_TABLE2_AEO2012,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Tabela 2: PIB por setor (em percentagem) 2012')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tabela 2: PIB por setor (em percentagem) 2012')])]"
PT_TABLE3_AEO2012,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Tabela 3: Finanças Públicas (em percentagem do PIB) 2012')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tabela 3: Finanças Públicas (em percentagem do PIB) 2012')])]"
PT_TABLE4_AEO2012,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Tabela 4: Balança Corrente (em percentagem do PIB) 2012')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tabela 4: Balança Corrente (em percentagem do PIB) 2012')])]"
PT_CH6_FIG1,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 1: África apresenta um rápido crescimento de jovens com educação (grupo com idades entre os 20-24 por nível de educação, 2000-2030)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 1: África apresenta um rápido crescimento de jovens com educação (grupo com idades entre os 20-24 por nível de educação, 2000-2030)')])]"
PT_CH6_FIG3,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 3: Tempo despendido pelos jovens por grupo de rendimentos do país (2010)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 3: Tempo despendido pelos jovens por grupo de rendimentos do país (2010)')])]"
PT_CH6_FIG4,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 4: Desemprego juvenil e adulto')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 4: Desemprego juvenil e adulto')])]"
PT_CH6_BOX6,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Caixa 6: Dinâmica de assentamento e criação de emprego rural na África Ocidental')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Caixa 6: Dinâmica de assentamento e criação de emprego rural na África Ocidental')])]"
PT_CH6_BOX9,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Caixa 9: Taxas de inscrição no ensino secundário e terciário, por região do mundo')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Caixa 9: Taxas de inscrição no ensino secundário e terciário, por região do mundo')])]"
PT_CH6_FIG5,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 5: Taxa de emprego para a população em idade activa em África e comparativos')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 5: Taxa de emprego para a população em idade activa em África e comparativos')])]"
PT_CH6_FIG6,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 6: Cinco tipos de mercado de trabalho para os jovens em África')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 6: Cinco tipos de mercado de trabalho para os jovens em África')])]"
PT_CH6_FIG7,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 7: Insegurança alimentar moderada e grave por estatuto de emprego e por nível de rendimento do país')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 7: Insegurança alimentar moderada e grave por estatuto de emprego e por nível de rendimento do país')])]"
PT_CH6_FIG8,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 8: Distribuição do emprego por características básicas')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 8: Distribuição do emprego por características básicas')])]"
PT_CH6_FIG9,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 9: Onde os jovens africanos trabalham')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 9: Onde os jovens africanos trabalham')])]"
PT_CH6_FIG10,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 10: Jovens e adultos por actividade')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 10: Jovens e adultos por actividade')])]"
PT_CH6_FIG11,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 11: Quem são os jovens NEET?')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 11: Quem são os jovens NEET?')])]"
PT_CH6_FIG12,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2012 Figura 12: Estatuto de emprego por nível de educação e grupo etário nos PRB')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2012 Figura 12: Estatuto de emprego por nível de educação e grupo etário nos PRB')])]"
